Subject,pred,gold,Is_Correct,Model
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,B,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,B,D,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,B,D,0,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,D,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,D,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,A,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,B,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,D,A,0,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,C,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,A,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,C,D,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,B,B,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,C,C,1,Qwen3.5-9B
professional_law,A,D,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,A,C,0,Qwen3.5-9B
professional_law,A,A,1,Qwen3.5-9B
professional_law,C,B,0,Qwen3.5-9B
professional_law,B,C,0,Qwen3.5-9B
professional_law,A,B,0,Qwen3.5-9B
professional_law,D,B,0,Qwen3.5-9B
professional_law,D,D,1,Qwen3.5-9B
